Chargingevent,CPID,Connector,StartDate,StartTime,EndDate,EndTime,StartDate_num,StartTime_num,EndDate_num,EndTime_num,duration,TotalkWh,Cost,Site,Group,Model,Model1
4432984,50349,2,3/14/2018,11:36:00 PM,3/14/2018,11:46:59 PM,43173.00,23.60,43173.00,23.78,11.00,5,0,"Greenmarket Multi Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Dual Rapid Charger,rapid
4432927,50339,2,3/14/2018,11:36:00 PM,3/14/2018,11:46:59 PM,43173.00,23.60,43173.00,23.78,11.00,4,0,"Public Works Dept, Clepington Rd. Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
4414971,50349,2,3/14/2018,10:30:59 PM,3/14/2018,10:48:59 PM,43173.00,22.52,43173.00,22.82,18.00,13,0,"Greenmarket Multi Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Dual Rapid Charger,rapid
4409506,50911,2,3/14/2018,10:11:59 PM,3/14/2018,11:02:59 PM,43173.00,22.20,43173.00,23.05,51.00,10,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
4405579,50692,2,3/14/2018,9:58:59 PM,3/14/2018,10:24:00 PM,43173.00,21.98,43173.00,22.40,25.00,16,0,"Dundee Ice Arena, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
4398736,50339,2,3/14/2018,9:34:59 PM,3/14/2018,9:47:00 PM,43173.00,21.58,43173.00,21.78,12.00,4,0,"Public Works Dept, Clepington Rd. Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
4385848,50339,2,3/14/2018,8:51:00 PM,3/14/2018,8:57:00 PM,43173.00,20.85,43173.00,20.95,6.00,2,0,"Public Works Dept, Clepington Rd. Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
4384467,50911,2,3/14/2018,8:46:00 PM,3/14/2018,9:00:00 PM,43173.00,20.77,43173.00,21.00,14.00,7,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
4380605,50692,2,3/14/2018,8:31:59 PM,3/14/2018,8:52:59 PM,43173.00,20.53,43173.00,20.88,21.00,3,0,"Dundee Ice Arena, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
4371975,50692,2,3/14/2018,7:59:59 PM,3/14/2018,8:30:00 PM,43173.00,20.00,43173.00,20.50,30.00,13,0,"Dundee Ice Arena, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
4371214,50911,2,3/14/2018,7:56:59 PM,3/14/2018,8:27:00 PM,43173.00,19.95,43173.00,20.45,30.00,21,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
4368819,50339,2,3/14/2018,7:48:59 PM,3/14/2018,8:06:00 PM,43173.00,19.82,43173.00,20.10,17.00,6,0,"Public Works Dept, Clepington Rd. Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
4363477,50349,2,3/14/2018,7:30:59 PM,3/14/2018,7:43:59 PM,43173.00,19.52,43173.00,19.73,13.00,10,0,"Greenmarket Multi Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Dual Rapid Charger,rapid
4363145,50692,2,3/14/2018,7:30:00 PM,3/14/2018,7:54:59 PM,43173.00,19.50,43173.00,19.92,25.00,12,0,"Dundee Ice Arena, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
4359626,50676,2,3/14/2018,7:16:59 PM,3/14/2018,8:41:59 PM,43173.00,19.28,43173.00,20.70,85.00,2,0,"Olympia Multi-Storey Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
4354516,50692,2,3/14/2018,7:00:00 PM,3/14/2018,7:06:59 PM,43173.00,19.00,43173.00,19.12,7.00,1,0,"Dundee Ice Arena, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
4349199,50675,2,3/14/2018,6:42:00 PM,3/14/2018,11:27:00 PM,43173.00,18.70,43173.00,23.45,285.00,6,0,"Olympia Multi-Storey Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
4344560,50692,2,3/14/2018,6:26:00 PM,3/14/2018,6:42:59 PM,43173.00,18.43,43173.00,18.72,17.00,10,0,"Dundee Ice Arena, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
4343543,50909,1,3/14/2018,6:21:59 PM,3/14/2018,8:23:59 PM,43173.00,18.37,43173.00,20.40,122.00,5,0,"South Tay Street, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 22kW Dual Outlet,fast
4342160,50339,2,3/14/2018,6:18:00 PM,3/14/2018,6:52:59 PM,43173.00,18.30,43173.00,18.88,35.00,6,0,"Public Works Dept, Clepington Rd. Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
4335574,50692,2,3/14/2018,5:54:59 PM,3/14/2018,6:24:59 PM,43173.00,17.92,43173.00,18.42,30.00,11,0,"Dundee Ice Arena, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
4334087,51087,1,3/14/2018,5:49:00 PM,3/14/2018,7:09:59 PM,43173.00,17.82,43173.00,19.17,81.00,5,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
4330188,50349,2,3/14/2018,5:36:00 PM,3/14/2018,6:28:00 PM,43173.00,17.60,43173.00,18.47,52.00,10,0,"Greenmarket Multi Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Dual Rapid Charger,rapid
4329693,50338,2,3/14/2018,5:33:59 PM,3/14/2018,5:59:00 PM,43173.00,17.57,43173.00,17.98,25.00,5,0,"Social Work Building, Jack Martin Way, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
4318152,50349,2,3/14/2018,4:53:00 PM,3/14/2018,5:33:59 PM,43173.00,16.88,43173.00,17.57,41.00,7,0,"Greenmarket Multi Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Dual Rapid Charger,rapid
4317416,50692,2,3/14/2018,4:51:00 PM,3/14/2018,5:30:00 PM,43173.00,16.85,43173.00,17.50,39.00,11,0,"Dundee Ice Arena, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
4310511,50911,2,3/14/2018,4:25:59 PM,3/14/2018,4:50:00 PM,43173.00,16.43,43173.00,16.83,24.00,4,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
4302530,50911,2,3/14/2018,3:50:59 PM,3/14/2018,4:03:59 PM,43173.00,15.85,43173.00,16.07,13.00,7,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
4301624,50692,2,3/14/2018,3:45:00 PM,3/14/2018,4:08:00 PM,43173.00,15.75,43173.00,16.13,23.00,14,0,"Dundee Ice Arena, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
4301223,50263,2,3/14/2018,3:42:00 PM,3/14/2018,8:54:59 PM,43173.00,15.70,43173.00,20.92,313.00,2,0,"Whitfield Centre, Dundee",CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
4300419,50240,2,3/14/2018,3:37:59 PM,3/14/2018,5:02:59 PM,43173.00,15.63,43173.00,17.05,85.00,5,0,"Gellatly Street Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
4299351,50675,1,3/14/2018,3:31:00 PM,3/14/2018,8:44:59 PM,43173.00,15.52,43173.00,20.75,314.00,9,0,"Olympia Multi-Storey Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
4299161,50840,1,3/14/2018,3:29:59 PM,3/14/2018,7:27:00 PM,43173.00,15.50,43173.00,19.45,237.00,14,0,"Ardler Complex, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
4296651,50911,2,3/14/2018,3:13:59 PM,3/14/2018,3:34:00 PM,43173.00,15.23,43173.00,15.57,20.00,1,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
4294859,50908,2,3/14/2018,2:57:59 PM,3/14/2018,8:25:59 PM,43173.00,14.97,43173.00,20.43,328.00,7,0,"Trades Lane, Dundee",CYC; ChargePlace Scotland; Dundee City Council,APT 22kW Dual Outlet,fast
4293535,50911,2,3/14/2018,2:46:59 PM,3/14/2018,3:13:00 PM,43173.00,14.78,43173.00,15.22,26.00,10,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
4292002,51202,1,3/14/2018,2:33:59 PM,3/14/2018,3:31:00 PM,43173.00,14.57,43173.00,15.52,57.00,3,0,"Dundee House, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Single Outlet,Slow
4291956,50267,1,3/14/2018,2:33:59 PM,3/14/2018,3:28:00 PM,43173.00,14.57,43173.00,15.47,54.00,6,0,"Social Work Building, Jack Martin Way, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
4291020,50911,2,3/14/2018,2:25:59 PM,3/14/2018,2:46:00 PM,43173.00,14.43,43173.00,14.77,20.00,5,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
4290842,50338,2,3/14/2018,2:23:59 PM,3/14/2018,3:07:59 PM,43173.00,14.40,43173.00,15.13,44.00,7,0,"Social Work Building, Jack Martin Way, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
4289351,51199,2,3/14/2018,2:04:59 PM,3/14/2018,3:13:59 PM,43173.00,14.08,43173.00,15.23,69.00,4,0,"Dundee House, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Single Outlet,Slow
4288661,50264,1,3/14/2018,1:53:00 PM,3/14/2018,2:12:00 PM,43173.00,13.88,43173.00,14.20,19.00,1,0,"Whitfield Centre, Dundee",CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
4288562,50264,2,3/14/2018,1:51:59 PM,3/14/2018,2:12:59 PM,43173.00,13.87,43173.00,14.22,21.00,2,0,"Whitfield Centre, Dundee",CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
4288339,50909,1,3/14/2018,1:46:59 PM,3/14/2018,3:47:00 PM,43173.00,13.78,43173.00,15.78,120.00,4,0,"South Tay Street, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 22kW Dual Outlet,fast
4288238,51087,1,3/14/2018,1:43:59 PM,3/14/2018,3:28:00 PM,43173.00,13.73,43173.00,15.47,104.00,2,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
4288028,50911,2,3/14/2018,1:40:00 PM,3/14/2018,1:56:00 PM,43173.00,13.67,43173.00,13.93,16.00,4,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
4287873,50349,2,3/14/2018,1:37:00 PM,3/14/2018,1:48:59 PM,43173.00,13.62,43173.00,13.82,12.00,4,0,"Greenmarket Multi Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Dual Rapid Charger,rapid
4287609,50692,2,3/14/2018,1:32:00 PM,3/14/2018,2:31:59 PM,43173.00,13.53,43173.00,14.53,60.00,7,0,"Dundee Ice Arena, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
4287111,50630,1,3/14/2018,1:22:59 PM,3/14/2018,3:58:00 PM,43173.00,13.38,43173.00,15.97,155.00,8,0,"University of Dundee, Nethergate, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 22kW Dual Outlet,fast
4286875,50373,2,3/14/2018,1:19:00 PM,3/14/2018,4:03:00 PM,43173.00,13.32,43173.00,16.05,164.00,7,0,"Janet Brougham House, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
4286843,50373,1,3/14/2018,1:19:00 PM,3/14/2018,4:11:00 PM,43173.00,13.32,43173.00,16.18,172.00,8,0,"Janet Brougham House, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
4286555,51088,1,3/14/2018,1:14:00 PM,3/14/2018,2:47:59 PM,43173.00,13.23,43173.00,14.80,94.00,15,0,"Gellatly Street Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
4286407,51085,1,3/14/2018,1:11:00 PM,3/14/2018,3:24:59 PM,43173.00,13.18,43173.00,15.42,134.00,10,0,"Housing Office West, Dundee",CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
4286035,50339,2,3/14/2018,1:05:00 PM,3/14/2018,1:19:00 PM,43173.00,13.08,43173.00,13.32,14.00,5,0,"Public Works Dept, Clepington Rd. Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
4285890,50267,1,3/14/2018,1:01:59 PM,3/14/2018,1:22:59 PM,43173.00,13.03,43173.00,13.38,21.00,2,0,"Social Work Building, Jack Martin Way, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
4285883,50692,2,3/14/2018,1:01:59 PM,3/14/2018,1:30:59 PM,43173.00,13.03,43173.00,13.52,29.00,20,0,"Dundee Ice Arena, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
4285770,50338,2,3/14/2018,1:00:00 PM,3/14/2018,1:37:00 PM,43173.00,13.00,43173.00,13.62,37.00,14,0,"Social Work Building, Jack Martin Way, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
4285566,50263,1,3/14/2018,12:55:59 PM,3/14/2018,5:17:59 PM,43173.00,12.93,43173.00,17.30,262.00,5,0,"Whitfield Centre, Dundee",CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
4285521,50675,1,3/14/2018,12:55:00 PM,3/14/2018,1:37:59 PM,43173.00,12.92,43173.00,13.63,43.00,3,0,"Olympia Multi-Storey Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
4285334,51203,1,3/14/2018,12:52:00 PM,3/14/2018,1:22:59 PM,43173.00,12.87,43173.00,13.38,31.00,2,0,"Dundee House, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Single Outlet,Slow
4285210,50240,1,3/14/2018,12:50:00 PM,3/14/2018,1:42:00 PM,43173.00,12.83,43173.00,13.70,52.00,3,0,"Gellatly Street Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
4285023,50911,2,3/14/2018,12:45:59 PM,3/14/2018,1:08:59 PM,43173.00,12.77,43173.00,13.15,23.00,14,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
4285019,50339,2,3/14/2018,12:45:00 PM,3/14/2018,12:58:00 PM,43173.00,12.75,43173.00,12.97,13.00,4,0,"Public Works Dept, Clepington Rd. Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
4285005,50841,2,3/14/2018,12:37:59 PM,3/14/2018,6:04:00 PM,43173.00,12.63,43173.00,18.07,326.00,9,0,"Brington Place Sheltered Housing, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
4284996,50272,1,3/14/2018,12:36:00 PM,3/14/2018,12:50:59 PM,43173.00,12.60,43173.00,12.85,15.00,1,0,"Public Works Dept, Clepington Rd. Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
4284976,50523,1,3/14/2018,12:29:59 PM,3/14/2018,1:08:59 PM,43173.00,12.50,43173.00,13.15,39.00,4,0,"Marchbanks, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
4284954,50911,2,3/14/2018,12:24:59 PM,3/14/2018,12:45:59 PM,43173.00,12.42,43173.00,12.77,21.00,3,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
4284953,51201,2,3/14/2018,12:24:59 PM,3/14/2018,1:42:00 PM,43173.00,12.42,43173.00,13.70,77.00,3,0,"Dundee House, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Single Outlet,Slow
4284935,50692,2,3/14/2018,12:20:00 PM,3/14/2018,1:00:00 PM,43173.00,12.33,43173.00,13.00,40.00,4,0,"Dundee Ice Arena, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
4284931,50270,1,3/14/2018,12:20:00 PM,3/14/2018,12:37:00 PM,43173.00,12.33,43173.00,12.62,17.00,2,0,"Public Works Dept, Clepington Rd. Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
4284927,51356,1,3/14/2018,12:18:59 PM,3/14/2018,1:50:00 PM,43173.00,12.32,43173.00,13.83,91.00,2,0,"Gellatly Street Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
4284909,50349,2,3/14/2018,12:15:00 PM,3/14/2018,12:50:00 PM,43173.00,12.25,43173.00,12.83,35.00,16,0,"Greenmarket Multi Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Dual Rapid Charger,rapid
4284908,50908,1,3/14/2018,12:13:59 PM,3/14/2018,3:15:59 PM,43173.00,12.23,43173.00,15.27,182.00,11,0,"Trades Lane, Dundee",CYC; ChargePlace Scotland; Dundee City Council,APT 22kW Dual Outlet,fast
4284906,51085,2,3/14/2018,12:13:59 PM,3/14/2018,4:17:59 PM,43173.00,12.23,43173.00,16.30,244.00,6,0,"Housing Office West, Dundee",CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
4284903,51199,1,3/14/2018,12:13:00 PM,3/14/2018,12:58:00 PM,43173.00,12.22,43173.00,12.97,45.00,2,0,"Dundee House, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Single Outlet,Slow
4284896,51200,2,3/14/2018,12:07:59 PM,3/14/2018,1:16:59 PM,43173.00,12.13,43173.00,13.28,69.00,3,0,"Dundee House, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Single Outlet,Slow
